id,NPRO,DPRO,TVEH,CORT,REEM,UBIC,STOC,PCUR,PEND,DIFE,FUEN,FUSA,ZDOC,BPCL,PDUM,PDUA,BPNC,CPRO,FAM1,FAMI,NPRV,CADU,VTPR,VT00,VT01,VT02,VT03,VT04,VT05,VT06,VT07,VT08,VT09,VT10,VT11,VT12,VT13,VT14,VT15,VT16,VT17,VT18,VT19,VT20,VT21,VT22,VT23,VT24
8284,7703097178,BOMBILLO 21W   41/73,,1111,,120305,2,0,0,0,1998-10-31,1998-04-02,,1080.00,249.09,111.47,702.00,NV2,,635,11,601,0.33,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0
8285,7703097179,BOMBILLO 21.5W 41/73,,1111,,120406,12,0,0,0,1998-06-10,1998-04-02,,1814.00,337.52,150.30,1179.00,,,635,11,601,0.29,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0
8286,7703097180,BOMBILLO 5W    41/73,,1111,,130606,5,0,0,0,1998-10-31,1998-07-22,,756.00,155.67,69.67,491.00,NV2,,635,11,601,0.21,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8287,7703097181,BOMBILLO TECHO 47/73,,1151,,20305,27,0,0,0,1997-12-18,1997-12-05,,616.00,205.72,104.52,308.00,OO8,,635,11,601,2.13,0,0,0,0,0,0,0,0,0,0,0,0,44,0,6,0,0,0,0,1,0,0,0,0,0
8288,7703097182,BOMBILLO 4W    75/73,,1111,,130706,10,0,0,0,0000-00-00,0000-00-00,,540.00,140.99,63.10,351.00,NV2,,635,11,601,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8289,7703097183,BOMBILLO 7W    75/73,,1111,,120505,3,0,0,0,1997-07-10,1998-02-04,,726.00,164.49,73.61,472.00,,,635,11,601,0.17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0
8290,7703097184,BOMBILLO 1.2W  41/73,,1111,,12-0705,1,0,0,0,1996-03-04,1998-07-22,,726.00,155.09,69.41,472.00,NV2,,635,11,601,1.21,0,0,0,0,0,9,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8291,7703097185,BOMBILLO 1.7W  41/73,,1111,,130606,10,0,0,0,0000-00-00,0000-00-00,,432.00,126.89,56.79,281.00,NV2,,635,11,601,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8292,7703097186,BOMBILLO 2W    75/73,,1111,,2-0306,10,0,0,0,0000-00-00,0000-00-00,,432.00,126.89,56.79,281.00,NV2,,635,11,601,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8293,7703097188,BOMBILLO          73,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,2339.00,0.00,0.00,1520.00,,,635,11,601,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8294,7703097387,BOMBILLO 3W       73,,1111,,130706,1,0,0,0,1998-10-31,1998-07-22,,432.00,112.80,50.48,281.00,NV2,,635,11,601,0.42,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8295,7703097389,CLIP              21,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,475.00,0.00,0.00,309.00,,,976,11,259,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8296,7703097516,BOMBILLO TABLERO  21,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,666.00,0.00,0.00,433.00,,,635,11,601,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8297,7703097926,FUSIBLE 40 AMP.   21,,1121,,,0,0,0,0,0000-00-00,0000-00-00,,0.00,0.00,0.00,0.00,,,725,11,571,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8298,7703101045,TORNILLO 43/63/73/21,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,856.00,0.00,0.00,556.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8299,7703101053,TORNILLO 10X60X65 22,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,1376.00,0.00,0.00,894.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8300,7703101057,TORNILLO       73/21,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,1337.00,0.00,0.00,869.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8301,7703101060,TORNILLO ALTENAD. B5,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,0.00,0.00,0.00,0.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8302,7703101063,TORNILLO POLEA 41/73,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,1337.00,0.00,0.00,869.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8303,7703101065,TORNILLO AMORT.   21,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,1551.00,0.00,0.00,1008.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8304,7703101069,TORNILL ARBOL L73/21,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,1071.00,0.00,0.00,696.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8305,7703101070,TORNILO CAJA VE75/21,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,1337.00,0.00,0.00,869.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8306,7703101072,TORNILLO       41/21,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,1229.00,0.00,0.00,799.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8307,7703101073,TONILLO SOPORTE   21,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,1551.00,0.00,0.00,1008.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8308,7703101076,TORNILLO SORPORT  21,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,1337.00,0.00,0.00,869.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8309,7703101091,TORN POLEA  41/73/21,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,1229.00,0.00,0.00,799.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8310,7703101094,TORNILLO ALT   47/21,,1161,,70306,6,0,0,0,1997-10-27,1997-10-30,,2512.00,647.40,289.73,1005.00,OO8,,463,11,253,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0
8311,7703101095,TORNILLO CIGUI:63/21,,1111,,20106,1,0,0,0,1998-10-20,1998-10-21,,2300.00,625.66,150.52,1495.00,,,463,11,253,0.50,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0
8312,7703101114,TORNILLO          63,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,2300.00,0.00,0.00,1495.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8313,7703101135,TORNILLO COMPRE.  21,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,1659.00,0.00,0.00,1078.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8314,7703101145,TORNILLO          21,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,2085.00,0.00,0.00,1355.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8315,7703101157,TORNILLO          73,,1151,,20506,2,0,0,0,1997-12-18,1997-12-05,,1229.00,321.12,184.98,614.00,OO8,,463,11,121,0.04,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8316,7703101173,TORNILLO AMORT.   21,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,1659.00,0.00,0.00,1078.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8317,7703101175,TORNILLO CARTER.  22,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,1444.00,0.00,0.00,939.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8318,7703101181,TORNILLO SOPORTE  19,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,1229.00,0.00,0.00,799.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8319,7703101200,TORNILLO SOPORTE  21,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,2085.00,0.00,0.00,1355.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8320,7703101220,TORNILLO FARO     21,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,856.00,0.00,0.00,556.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8321,7703101222,TORNILLOS 12X175,,1111,,90203,10,0,0,0,1998-06-17,1998-06-17,,2087.00,533.36,216.95,1357.00,,,463,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8322,7703101330,TORNILO PROTECT.  19,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,2085.00,0.00,0.00,1355.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8323,7703101352,TORNILLO SOPORTE  BY,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,2417.00,0.00,0.00,1571.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8324,7703197457,PROTECTOR CABLE   B5,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,1690.00,0.00,0.00,1098.00,,,980,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8325,7703197524,FUSIBLERA         B5,,1111,,60902,2,0,0,0,0000-00-00,0000-00-00,,6985.00,1085.02,485.57,4540.00,GG8,,238,11,565,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8326,7703197812,CONECTOR SOPL A/A BB,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,1780.00,0.00,0.00,1157.00,,,980,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8327,7703197926,FUSIBLE 40 AMP:   19,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,3140.00,0.00,0.00,2041.00,,,725,11,571,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8328,7703297158,FUSIBLE 30 AMP.TW/19,,1111,,,20,0,0,0,1998-09-24,1998-09-24,,1100.00,308.73,97.50,715.00,,,725,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8329,7703397123,TAPA FUSIBLERA    B5,,1111,7701469179,,0,0,0,0,0000-00-00,0000-00-00,,14237.00,0.00,0.00,9254.00,,,238,11,688,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8330,7703397564,SOPORTE CABLEADO  BB,,1111,,,2,0,0,0,1998-09-30,1998-09-30,,3103.00,873.75,316.84,2017.00,,,991,11,274,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8331,7703397565,SOPORTE CABLEADO  BB,,1111,,,2,0,0,0,1998-09-30,1998-09-30,,3103.00,873.75,316.84,2017.00,,,991,11,274,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8332,7703497141,TERMINAL CABLE    B5,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,400.00,0.00,0.00,260.00,,,841,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8333,7703497147,TERMINAL CABLE    21,,1111,,70405,60,0,0,0,1998-08-03,1998-10-09,EX 7701997030,1481.00,389.08,158.73,963.00,,,976,11,259,5.00,0,0,10,10,0,0,20,10,10,0,0,0,50,10,0,0,0,0,0,0,0,0,0,0,0
8334,7703602001,TORNILLO BASTIDOR 19,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,1996.00,0.00,0.00,1297.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8335,7703602002,TORNILLO BASTIDOR 19,,1181,,60806,8,0,0,0,0000-00-00,0000-00-00,,2729.00,297.20,133.00,546.00,OO8,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8336,7703602035,TORNILLO EMB.     19,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,856.00,0.00,0.00,556.00,,,463,11,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8337,7703620000,TORNILLO BASTIDOR 19,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,2512.00,0.00,0.00,1633.00,,,463,11,253,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8338,7703632001,TUERCA AMORTIG B5/TW,,1111,,40806,18,0,0,0,1998-07-21,1998-08-28,EX 7703032148,1331.00,281.28,159.61,865.00,,,462,11,253,0.96,0,0,0,0,11,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8339,7704000006,BOMBA AGUA L/P    41,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,48630.00,0.00,0.00,31609.00,,,877,11,386,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8340,7704000008,RACORD            TT,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,0.00,0.00,0.00,0.00,,,878,11,115,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8341,7704000014,INYECTOR LPB   75/T4,,1111,,20105,1,0,0,0,1997-03-10,1998-10-29,,6804.00,928.00,415.30,4423.00,NV2,,876,11,553,0.42,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0
8342,7704000043,TAPA ENVASE       21,,1161,,70505,5,0,0,0,1997-02-04,1997-11-21,,7596.00,1809.50,809.79,3038.00,OO8,,910,13,688,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8343,7704000063,GUAYA GOBERNADOR  75,,1131,,63-0405,3,0,0,0,1998-07-07,1998-05-26,,49233.00,20054.07,8264.45,39386.00,,,573,11,232,0.33,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0
8344,7704000065,TAPA DEPOST 63/73/42,,1111,,30705,1,0,0,0,1998-10-20,1998-10-15,,8813.00,2405.06,578.59,5728.00,,,910,11,118,0.21,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8345,7704000179,BOCINA            73,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,3182.00,0.00,0.00,2068.00,,,469,11,466,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8346,7704000187,PLATINA TECHO IZQ.50,,1111,,,0,0,0,1,0000-00-00,0000-00-00,,15066.00,0.00,0.00,9793.00,,,341,11,130,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8347,7704000276,JUNT TAPA TERST63/21,,1421,7700853897,,0,0,0,0,0000-00-00,0000-00-00,,0.00,0.00,0.00,0.00,,,508,11,205,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8348,7704000339,GOMA LUNETA       63,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,226582.00,0.00,0.00,147278.00,,,346,11,637,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8349,7704000365,VID.CUSTO.AV.IZQ. T4,,1111,,460102,2,0,0,0,1998-09-10,1998-07-16,,28231.00,7822.97,4515.72,18350.00,,,853,13,214,0.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8350,7704000366,VID.CUSTO.AV.DER. T4,,1111,,460101,1,0,0,0,1998-09-22,1998-08-04,,28231.00,7822.97,5155.62,18350.00,,,853,13,214,0.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8351,7704000368,VIDRIO FIJO       T4,,1111,,350103,1,0,0,0,1996-11-07,1996-11-07,,32357.00,4573.30,0.00,21032.00,NV1,,853,13,214,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8352,7704000408,VIDRIO TRASERO I. T4,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,37542.00,0.00,0.00,24402.00,,,854,13,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8353,7704000410,VIDRIO TRASERO D. T4,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,37542.00,0.00,0.00,24402.00,,,854,13,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8354,7704000446,ARANDELA GRADUACIO41,,1111,,40205,20,0,0,0,1998-08-05,1998-08-05,,2145.00,574.52,188.29,1394.00,,,465,11,262,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8355,7704000448,EMBELLC.TRAS.IZQ/ 63,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,72535.00,0.00,0.00,47148.00,,,341,11,169,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8356,7704000449,EMBELL.TRAS.DER/  63,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,72535.00,0.00,0.00,47148.00,,,341,11,169,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8357,7704000451,EMBELL  PARAF DEL 63,,1111,,360202,1,0,0,0,1998-10-31,1997-11-18,,52321.00,7276.10,3256.23,34009.00,NV1,,341,11,169,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8358,7704000452,EMBELL  PARAF DEL 63,,1171,,350102,1,0,0,0,0000-00-00,0000-00-00,,52321.00,7276.10,3256.23,15696.00,OO8,,341,11,169,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8359,7704000453,PLATINA           63,63,1111,,15-0903,1,0,0,0,0000-00-00,0000-00-00,,49473.00,10062.70,4503.30,32157.00,,,338,11,169,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8360,7704000468,BASE MOTOR DERECH 63,,1621,,,0,0,0,0,0000-00-00,0000-00-00,,39770.00,0.00,0.00,23862.00,,,38,11,637,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8361,7704000469,BASE DE MOTOR     41,,1621,,130504,2,0,0,0,0000-00-00,0000-00-00,,26784.00,5625.90,2517.73,16070.00,NV2,,38,11,637,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8362,7704000479,GOMA VIDRIO       75,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,41399.00,0.00,0.00,26909.00,,,380,11,637,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8363,7704000583,RETRO.EXT.IZQ.    T4,,1111,,440102,2,0,0,0,1998-08-03,1998-09-30,,72851.00,19387.07,21880.94,47353.00,,,901,11,220,0.17,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8364,7704000584,RETRO.EXT.DER.    T4,,1111,,110902,3,0,0,0,1998-08-03,1998-08-04,,72851.00,19319.49,28682.96,47353.00,,,901,11,220,0.17,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8365,7704000619,PARABRISA         73,,1111,,490301,2,0,0,0,1998-01-23,1998-01-23,,117257.00,31950.68,40862.89,76217.00,,,851,13,214,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8366,7704000628,GOMA VIDRIO TRAS  21,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,9449.00,0.00,0.00,6142.00,,,378,11,637,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8367,7704000634,EMBLEMA VOLANTE   41,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,9785.00,0.00,0.00,6360.00,,,570,11,685,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8368,7704000646,SOPORTE AMORTIG.  73,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,0.00,0.00,0.00,0.00,,,994,11,685,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8369,7704000661,SOPORTE AMORTIGUAD73,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,17279.00,0.00,0.00,11231.00,,,323,11,637,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8370,7704000674,ESTOPERA          73,,1121,,,0,0,0,0,0000-00-00,0000-00-00,,7928.00,0.00,0.00,4757.00,,,971,11,493,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8371,7704000681,BUJE MESETA    73/42,,1111,,530602,8,0,0,0,1998-10-08,1998-10-08,,7171.00,1986.33,1146.59,4661.00,,,461,11,637,0.17,0,0,-2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8372,7704000715,SUJETADOR MULTIF. 22,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,5753.00,0.00,0.00,3739.00,,,575,11,274,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8373,7704000750,EMBLEMA GTX 2 LITR63,,1111,,50606,1,0,0,0,1997-08-19,1998-07-23,,14374.00,3731.25,1669.82,9343.00,,,345,11,346,0.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8374,7704000755,EMBLEMA FUEGO     63,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,14374.00,0.00,0.00,9343.00,,,345,11,346,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8375,7704000758,PLATINA PARF AV I 41,,1151,,60107,1,0,0,0,1998-04-24,1998-02-27,,7725.00,2216.56,992.62,3862.00,OO8,,341,11,637,0.04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8376,7704000759,PLAT PARAF AV DER 41,,1111,,40701,1,0,0,0,1998-09-10,1998-09-22,,7725.00,2143.60,1237.37,5021.00,,,341,11,637,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8377,7704000760,PLATINA PTA AV IZQ,41,1111,,20-0204,1,0,0,0,1998-09-10,1998-09-22,,25869.00,7170.58,4139.13,16815.00,,,341,11,637,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8378,7704000761,PLAT PTA AV DER   41,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,25490.00,0.00,0.00,16568.00,,,341,11,637,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8379,7704000762,PLAT.PTA.TRAS.IZQ.41,,1111,,550703,1,0,0,0,1998-09-10,1998-09-22,,25490.00,7065.73,4078.61,16568.00,,,341,11,637,0.04,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8380,7704000763,PLAT PTA TRAS.DER 43,,1111,,70101,1,0,0,0,1998-04-21,1998-02-27,,25490.00,7321.99,3123.22,16568.00,,,341,11,637,0.04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8381,7704000764,PLATINA PARF ARR I41,,1161,,20708,2,0,0,0,1998-04-21,1998-03-19,,19847.00,2849.48,1215.46,7939.00,OO8,,341,11,637,0.00,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8382,7704000765,PLATINA PARF ARR D41,,1111,,,0,0,0,0,0000-00-00,0000-00-00,,19847.00,0.00,0.00,12901.00,,,341,11,637,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8383,7704000766,BASE CAJA         63,,1111,,130603,5,0,0,0,0000-00-00,0000-00-00,,20563.00,3100.26,1387.44,13366.00,NV2,,38,11,643,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8384,7704000767,SOPORTE MOTOR/DER 63,,1621,,40602,1,0,0,0,1997-04-23,1997-04-23,,39770.00,5193.90,0.00,23862.00,NV1,,38,11,637,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8385,7704000768,SPT MOTOR IZQ     63,,1621,,,0,0,0,0,0000-00-00,0000-00-00,,51026.00,0.00,0.00,30616.00,,,38,11,637,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8386,7704000769,BASE MOTOR IZQ    63,,1611,,530903,9,0,0,0,1997-04-23,1997-04-23,,63504.00,7417.80,3319.64,41278.00,NV2,,38,11,637,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
