ID;NPRO;DPRO;TVEH;ZDOC;REEM;CPRO;CORT;UBIC;STOC;PCUR;PEND;DIFE;FUEN;FUSA;BPCL;BPNC;PDUM;PDUA;FAM1;FAMI;NPRV;CADU
194;0000136600;EXTRACT LAINAS/MUELL;;;;;1901;45-0203;1;0;0;0;1998-08-03;1998-09-30;197193;197193;0;36361.58;1;930;11;
195;0000138200;MALETA LLAVE BUJIA;;;;;1901;47-0202;4;0;0;0;1998-08-10;1998-09-30;195816;195816;0;50029.14;1;930;11;
196;0000138600;TENSOR CORREA DIST.;;;;;1901;11-0903;1;0;0;0;1998-08-03;1998-09-30;16078;16078;0;4107.4;1;930;11;
197;0000139700;HERRAMIENTA;;;0000126401;;1901;20-0804;2;0;0;1;1998-08-03;1998-10-27;35255;35255;0;9239.27;1;930;11;
198;0000139900;SOPORTE DE MOTOR;;;;;1901;28-0303;2;0;0;0;1998-08-03;1998-09-30;25555;25555;0;6528.86;1;930;11;
199;0000148400;MALETA;NXR;MODELO 1.998;;;1901;46-0102;1;0;0;0;1998-08-07;1998-09-30;3281910;3281910;0;1601954.89;1;930;11;
200;0000557001;VENTOSA DOBLE     21;21;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;307
201;0000572100;VENTOSA SIMPLE    21;21;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;307
202;0000911012;CABLE TOMA DIAGNOSTC;;;;;1901;58-0302;1;0;0;0;1997-09-11;1997-10-01;65172;65172;0;16218.06;1;930;11;307
203;0000911051;CABLE Y PUNTA XR25;XR25;;;;1901;58-0302;1;0;0;0;1997-09-11;1997-10-01;20126;20126;0;5008.29;1;930;11;307
204;0000911052;CABLE Y PUNTA XR25;XR25;;;;1901;46-0102;1;0;0;0;1997-09-11;1997-10-01;20126;20126;0;5008.29;1;930;11;307
205;0000911156;CABLE BVA REGL POTEN;;;;;1901;58-0302;1;0;0;0;1997-09-11;1997-10-01;63663;63663;0;15842.55;1;930;11;307
206;0000950730;ADAPTADOR ISO XR25;XR25;;;;1901;58-0303;1;0;0;0;1997-09-11;1997-10-01;116387;116387;0;0;1;930;11;307
207;0000960894;CASSETTE N12.XR.25;25;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;307
208;0000999400;PINZA DE FRENO;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;
209;0001072500;HERRAMIENTA       TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;29866;29866;0;0;1;930;11;307
210;0001216401;EXTRAC.RODAMI. NG/96;96;;;;1901;13-0704;1;0;0;0;1998-08-03;1998-09-30;39852;39852;0;8116.9;1;930;11;307
211;0001227180;NIPLE F.ACEITE.   TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;930;11;229
212;0001227301;EXTRACTOR RODAMTO.TT;TT;;;;1901;53-0901;1;0;0;0;1998-08-03;1998-09-30;88344;88344;0;17969.89;1;930;11;
213;0001259401;BOTAD.PASAD.ELAST.TT;TT;;;;1901;12-0404;1;0;0;0;1998-08-03;1998-09-30;28836;28836;0;5470.97;1;930;11;
214;0001310400;EXTRAC.BISAG.PTA. 21;21;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;21138;21138;0;0;1;930;11;307
215;0001318900;MONTA GOMA TRANS.R-5;;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;73443;73443;0;0;1;930;11;307
216;0001322500;JGO.2 ESPIGAS  NG/47;NG/47;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;8791;8791;0;0;1;930;11;307
217;0001330300;JGO GARRAS       TT;TT;;;;1901;13-0304;1;0;0;0;1998-08-03;1998-09-30;48168;48168;0;9821.95;1;930;11;307
218;0001331601;BOQUILLA PROTEC.  TT;TT;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;7899;7899;0;0;1;930;11;307
219;0428406100;ANILLO SINCRO 1A  70;70;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;63;11;649
220;0428895800;GUARDAPOLVO       47;47;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;4690;3048.5;1641.5;0;0.65;996;11;637
221;0554732800;ESPARRAGO DE RUED 41;41;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;7863;5110.95;2752.05;0;0.65;124;11;253
222;0555485700;PIÑONDISTRIB.  41/73;41/73;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;22431;14580.15;7850.85;0;0.65;37;11;469
223;0555485800;PI#ON BOMBA ACE41/73;73;;;;1121;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;14;11;394
224;0555780200;CHAVETA SINC 3RA  41;41;;;;1111;11-0405;11;0;0;0;1998-06-08;1998-03-05;3387;2201.55;1185.45;342.38;0.65;83;11;649
225;0555868400;CHAVETA PIÑON ATA 41;41;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;842;547.3;294.7;0;0.65;993;11;649
226;0555992800;PIÑON DISTRIBUCION41;41;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;56751;36888.15;19862.85;0;0.65;24;11;469
227;0556112500;TENSOR SICRONIC41/21;21;;;;1111;2-0406;1;0;0;4;1998-10-06;1998-10-06;5570;3620.5;1949.5;1017.31;0.65;83;11;649
228;0556262500;GOMA TECHO CORRE  75;75;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;53985;35090.25;18894.75;0;0.65;995;11;637
229;0606090800;GOMAS PEDALES     41;41;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;5024;3265.6;1758.4;0;0.65;166;11;637
230;0607164602;TUERCA DE CAJA 50/21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;842;547.3;294.7;0;0.65;993;11;253
231;0607855800;BOCINA HIERRO EJE 56;56;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1996;1297.4;698.6;0;0.65;993;11;466
232;0608057600;VARILLA BALANCIN  41;41;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;7606;4943.9;2662.1;0;0.65;28;11;373
233;0608169000;EJE CABLE EMBRAG. 50;50;;;GG8;1111;3-0105;2;0;0;0;1996-12-07;1996-12-07;6048;3931.2;2116.8;556.94;0.65;172;11;722
234;0608268700;GOMA BARRA ESTB   96;96;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;3399;2209.35;1189.65;0;0.65;993;11;637
235;0608395100;FRENO TORNILLO VO 41;41;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;991;11;373
236;0608407102;NIPLE;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;49;11;253
237;0608424200;VARILLA DE BALANC 41;41;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;7606;4943.9;2662.1;0;0.65;28;11;373
238;0608504106;TORNILLO FIJ CONV 41;41;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;856;556.4;299.6;0;0.65;463;11;253
239;0706253004;TORNILLO SOPORTE  19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;463;11;253
240;0706305500;TORNILLO    41/73/42;42;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;5524;3590.6;1933.4;0;0.65;44;11;253
241;0706307900;TORNILLO    41/73/42;42;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;4261;2769.65;1491.35;0;0.65;32;11;253
242;0706340500;TORNILLO CULATA 1 41;41;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;5648;3671.2;1976.8;0;0.65;44;11;253
243;0706340600;TORNILLO CULATA 1 41;41;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;5691;3699.15;1991.85;0;0.65;44;11;253
244;0710941100;GUIA VALVULA      TW;TW;;;;1111;1-0905;9;0;0;0;1997-01-28;1997-01-28;8872;5766.8;3105.2;906.76;0.65;45;11;
245;0770620123;ROLINERA T.ALT.75/43;43;;;NV1;1121;2-0506;1;0;0;0;1998-10-31;1998-02-06;8532;5119.2;3412.8;732.58;0.6;972;11;
246;0770630346;ROLINERA          63;63;;;NV2;1121;13-0205;2;0;0;0;1980-01-01;1980-01-01;16956;10173.6;6782.4;1460.95;0.6;972;11;
247;0830015300;TAPON EJE SELECT. 56;56;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;8143;5292.95;2850.05;0;0.65;461;11;688
248;0830056000;PATIN TENSOR CADE 41;41;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;32919;21397.35;11521.65;0;0.65;991;11;373
249;0852849200;CABEZA BIELETA CA 56;56;;;;1111;4-0606;1;0;0;0;1998-10-06;1998-08-18;3871;2516.15;1354.85;681.97;0.65;173;11;361
250;0853064700;TAPA RADIADOR     TT;TT;;;;1111;2-0605;9;0;0;0;1998-10-20;1998-10-27;4405;2863.25;1541.75;289.98;0.65;17;11;688
251;0854530700;BOMBILLO          21;21;;;NV2;1111;15-0705;6;0;0;0;1998-10-31;1998-10-07;1296;842.4;453.6;138.82;0.65;635;11;601
252;0854865800;FUSIBLE 25 AMP    75;75;;;;1121;;0;0;0;0;1980-01-01;1980-01-01;606;363.6;242.4;0;0.6;725;11;571
253;0854884800;TORNILL ARRQ63/73/21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;18802;12221.3;6580.7;0;0.65;991;11;253
254;0855545600;FUSIBLE 8 AMP     41;41;;;;1121;;0;0;0;0;1980-01-01;1980-01-01;606;363.6;242.4;0;0.6;725;11;571
255;0855664400;BORNE BATERIA N(-)TT;TT;;;;1111;7-0905;63;0;0;0;1998-07-03;1998-10-28;6942;4512.3;2429.7;606.17;0.65;728;11;577
256;0855824000;FUSIBLE  16 A     41;41;;;;1121;;0;0;0;0;1980-01-01;1980-01-01;606;363.6;242.4;0;0.6;725;11;571
257;0855898600;FUSIBLE 5 AMP     75;75;;;;1121;;0;0;0;0;1980-01-01;1980-01-01;606;363.6;242.4;0;0.6;725;11;571
258;0855947200;BORNE BATERIA P(+)TT;TT;;;;1111;8-0805;52;0;0;0;1998-07-03;1998-10-28;6942;4512.3;2429.7;630.95;0.65;728;11;577
259;0857113600;PLATINOS       52/70;70;;;;1621;;0;0;0;0;1980-01-01;1980-01-01;15263;9157.8;6105.2;0;0.6;602;11;532
260;0857694300;TAPON BOMBA AGUA  56;56;;;GG8;1111;1-0105;6;0;0;0;1996-03-04;1996-03-04;4386;2850.9;1535.1;299.8;0.65;17;11;166
261;0857720800;JUNTA COLECTOR AD 41;41;;;;1421;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;528;11;484
262;0996067900;CAPOT             56;56;;;;1011;;1;0;0;0;1998-10-09;1998-10-09;209187;135971.55;73215.45;0;0.65;201;11;619
263;3801815000;TUBO GASOLINA  75/21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;44112;28672.8;15439.2;0;0.65;974;11;223
264;3801835000;TUBO GASOLINA     19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;49929;32453.85;17475.15;0;0.65;832;11;223
265;3801845000;TUBO DIRECCION    19;19;;;OO8;1171;3-0402;1;0;0;0;1998-04-21;1998-10-06;46959;14087.7;32871.3;3164.78;0.3;974;11;115
266;3801855000;MANGUERA          21;21;;;SS8;1111;5-0902;1;0;0;0;1999-01-28;1998-02-22;52837;34344.05;18492.95;3301.52;0.65;974;13;148
267;4815011003;PRECINTO          TT;TT;;;;1911;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;979;11;121
268;5000367467;ESPEJO EXTERNO    T4;T4;;;;1111;26-0401;1;0;0;0;1998-10-23;1998-10-23;72851;47353.15;25497.85;8045.21;0.65;901;11;220
269;5000387400;PORTA GRASERA     T4;T4;;;NV1;1111;15-0705;1;0;0;0;1997-06-05;1997-06-05;8550;5557.5;2992.5;0;0.65;148;11;
270;5000387566;ESTOPERA PTA EJE. T4;T4;;;;1121;6-0104;1;0;0;0;1998-04-21;1998-10-28;10445;6267;4178;1129.78;0.6;971;11;493
271;5003001123;TORNILLO;41/63/21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;463;11;253
272;5003001710;TORNILLO PED.  21/42;21/42;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2942;1912.3;1029.7;0;0.65;463;11;253
273;5003062014;JUNTA DE 24       22;22;;;;1421;3-0805;7;0;0;0;1998-06-08;1998-08-04;2661;1596.6;1064.4;217.42;0.6;508;11;157
274;5003062165;TORNILLO          21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;463;11;253
275;5003067144;PASADOR TRANSMISOR21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;831;540.15;290.85;0;0.65;464;11;259
276;5003101317;TORNILLO          19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;2085;1355.25;729.75;0;0.65;463;11;253
277;5516038407;RELE A/A          21;21;;;;1011;;1;0;0;0;1998-10-09;1998-10-09;19924;12950.6;6973.4;0;0.65;648;11;568
278;6000014835;GANCHO CARTER     22;22;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;1192;774.8;417.2;0;0.65;466;11;247
279;6000022720;TERMINAL DE DIREC BB;BB;;;;1111;1-0808;1;0;0;0;1998-07-07;1998-08-28;30444;19788.6;10655.4;3363.39;0.65;112;11;
280;6000022721;TERMINAL DIRECC.  BB;BB;;;;1111;14-0702;2;0;0;0;1998-10-06;1998-08-11;30444;19788.6;10655.4;6254.27;0.65;112;11;
281;6000022730;TERMINAL DIRECC.  TW;TW;;;;1111;6-0605;4;0;0;0;1998-08-03;1998-06-16;31014;20159.1;10854.9;3498.04;0.65;112;11;
282;6000022731;TERMINAL DIRECC.  TW;TW;;;;1111;6-0504;3;0;0;0;1998-08-03;1998-07-20;31014;20159.1;10854.9;3524.73;0.65;112;11;
283;6000025014;TUBERIA CAJA DIR. B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;16756;10891.4;5864.6;0;0.65;59;11;115
284;6000025016;TUBERIA DIRECC.   B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;16756;10891.4;5864.6;0;0.65;59;11;115
285;6000025034;TUBERIA DIREC.    B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;7550;4907.5;2642.5;0;0.65;59;11;115
286;6000025176;ABRAZADERA SUP.   B5;B5;;;;1611;;0;0;0;0;1980-01-01;1980-01-01;20679;13441.35;7237.65;0;0.65;109;11;643
287;6000025177;ABRAZADERA SUPER. B5;B5;;;;1611;;0;0;0;0;1980-01-01;1980-01-01;20679;13441.35;7237.65;0;0.65;109;11;643
288;6000025178;ABRAZADERA GOMA D. B5;B5;;;;1611;;0;0;0;0;1980-01-01;1980-01-01;9339;6070.35;3268.65;0;0.65;981;11;643
289;6000025179;ABRAZADERA GOMA D. B5;B5;;;;1611;;0;0;0;0;1980-01-01;1980-01-01;9339;6070.35;3268.65;0;0.65;981;11;643
290;6000030047;TERMINAL DIREC.   19;19;;;;1111;1-0503;4;0;0;0;1998-07-08;1998-07-10;27850;18102.5;9747.5;16165.7;0.65;112;13;685
291;6000030048;TERMINAL DIREC. D.19;19;;;;1111;4-0302;3;0;0;0;1998-08-03;1998-06-15;27850;18102.5;9747.5;3167.68;0.65;112;13;685
292;6000030064;TERMINAL DIREC.   B5;B5;EX 7701467274;;;1111;8-0508;4;0;0;0;1998-08-03;1998-08-03;30444;19788.6;10655.4;3123.12;0.65;112;11;
293;6000030065;TERMINAL DE DIREC B5;B5;;;;1111;5-0303;7;0;0;0;1998-08-03;1998-08-03;30444;19788.6;10655.4;3267.6;0.65;112;11;
294;6000056573;BOCINA MESETA     47;47;;;NV1;1111;13-0405;2;0;0;0;1998-08-05;1998-09-15;14450;9392.5;5057.5;1270.05;0.65;461;11;637
295;6000070813;CERRADURA CAPOT.  41;41;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;20193;13125.45;7067.55;0;0.65;307;11;310
296;6001001854;BARRA ESTABILIZAD 47;47;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;112236;72953.4;39282.6;0;0.65;128;11;685
297;6001002837;BASE CAJA         56;56;;;;1621;;0;0;0;0;1980-01-01;1980-01-01;51026;30615.6;20410.4;0;0.6;38;11;643
298;6001003027;VOLANTE MOTOR     42;42;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;288715;187664.75;101050.25;0;0.65;29;11;472
299;6001007516;MENBRANA MANGUE.  21;21;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;5451;3543.15;1907.85;0;0.65;994;11;637
300;6001021217;MODULO ENCEND. 42/73;42/73;;;;1131;15-0703;1;0;0;0;1998-07-07;1997-02-20;434972;347977.6;86994.4;44121.85;0.8;610;11;
301;6001022949;SILENCIADOR INT.  CD;CD;;;;1111;33-0302;1;0;0;0;1996-07-26;1996-07-26;151007;98154.55;52852.45;0;0.65;34;13;991
302;6001023777;MANGUERA RECUP G. 19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;38022;24714.3;13307.7;0;0.65;975;11;253
303;6001025307;SILENC. FINAL   C53D;53;;;;1111;33-0202;1;0;0;0;1997-01-06;1997-01-06;158964;103326.6;55637.4;0;0.65;33;13;688
304;6001025316;SOPORTE DEPOSITO  19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;8353;5429.45;2923.55;0;0.65;576;11;325
305;6001025320;MANGUERA VASO EXP.19;19;;7700817818;;1111;;0;0;0;0;1980-01-01;1980-01-01;109251;71013.15;38237.85;0;0.65;730;13;148
306;6001025321;PROTECTOR RAD.INT.19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;33458;21747.7;11710.3;0;0.65;557;11;169
307;6001025322;BASE MOTOVENTILA. CD;CD;;;;1621;;0;0;0;0;1980-01-01;1980-01-01;57996;34797.6;23198.4;0;0.6;263;11;688
308;6001025339;MANGUERA MULT.    19;19;;;SS8;1111;11-0507;2;0;0;0;1980-01-01;1980-01-01;102521;66638.65;35882.35;10941.69;0.65;730;11;148
309;6001025340;RADIADOR AGUA  19/CD;19/CD;;;NV2;1111;44-0201;2;0;0;0;1998-10-31;1997-10-20;358659;233128.35;125530.65;27785.16;0.65;541;11;721
310;6001025341;PROTECTOR RADIAD  19;19;;;OO8;1171;30-0302;2;0;0;0;1999-03-03;1999-03-06;36239;10871.7;25367.3;2902.64;0.3;553;11;169
311;6001025345;MANGUERA VASO EXP.19;19;;;SS8;1111;5-0101;2;0;0;0;1980-01-01;1980-01-01;81879;53221.35;28657.65;8739.47;0.65;730;13;148
312;6001025346;MANGUERA INF.RAD. 19;19;;;SS8;1111;10-0608;5;0;0;0;1996-04-01;1996-04-01;31133;20236.45;10896.55;2475.78;0.65;549;13;148
313;6001025347;MANGUERA EVAP.    19;19;;;NV1;1111;11-0404;2;0;0;0;1980-01-01;1980-01-01;153575;99823.75;53751.25;16393.61;0.65;730;11;148
314;6001025365;SOPORTE LATERAL   19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;7375;4793.75;2581.25;0;0.65;553;11;643
315;6001025377;MANGUERA DEPOSITO 19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;83954;54570.1;29383.9;0;0.65;59;13;148
316;6001025378;MANGUERA DEPOSITO.19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;47155;30650.75;16504.25;0;0.65;187;13;148
317;6001025850;GOMA CUPILLA      B5;B5;;;;1111;11-0703;1;0;0;0;1998-10-20;1998-10-21;24948;16216.2;8731.8;1422.3;0.65;835;11;673
318;6001025852;COPA AMORTIG.     B5;B5;EX 7700795239;7700415728;;1411;13-0302;1;0;0;0;1996-11-18;1997-10-24;17053;11084.45;5968.55;0;0.65;820;11;688
319;6001025879;CUNA DE MOTOR;BB;;;;1131;60-0003;2;0;0;0;1998-08-03;1998-09-14;267747;214197.6;53549.4;44185.74;0.8;147;11;
320;6001030065;TABLERO (3 IND.)  B5;B5;;;;1131;4-0308;1;0;0;0;1998-10-20;1998-10-28;340249;272199.2;68049.8;0;0.8;998;11;
321;6001030074;MANILLA PALANCA;;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;35007;22754.55;12252.45;0;0.65;;11;
322;6001030130;RETROV INT.   F4 /FS GRIS;F4/FS;GRIS;;;1111;;3;0;0;0;1998-09-24;1998-09-24;75232;48900.8;26331.2;11778.31;0.65;901;11;
323;6001030131;RETROVISOR EXT/D  FS GRIS;FS;GRIS;;;1121;;2;0;0;0;1998-09-22;1998-09-22;81501;48900.6;32600.4;14332.23;0.6;901;11;220
324;6001030150;PLAT GUARD. T/IZQ FS;FS;;;;1111;4-0309;1;0;0;0;1998-09-22;1998-09-22;34200;22230;11970;6517.88;0.65;343;11;130
325;6001030151;PLAT. GUARD. T/D FS;FS;;;;1111;4-0310;1;0;0;0;1998-09-22;1998-09-22;34200;22230;11970;6517.88;0.65;343;11;130
326;6001030152;TOPE PTA. T/IZQ  FS;FS;;;;1111;4-0311;1;0;0;0;1998-09-22;1998-09-22;5412;3517.8;1894.2;1031.64;0.65;343;11;325
327;6001030153;TOPE PUERTA T/D   FS;FS;;;;1111;4-0312;1;0;0;0;1998-09-22;1998-09-22;5412;3517.8;1894.2;1031.64;0.65;343;11;325
328;6001030184;CONMUTADOR LUCES  FS;FS;;;;1111;4-0313;1;0;0;0;1998-09-22;1998-09-22;62094;40361.1;21732.9;11830.22;0.65;679;11;565
329;6001040100;PANTALLA TERMICA  19;19;;;;1111;7-0808;4;0;0;0;1998-06-10;1998-02-04;40710;26461.5;14248.5;4347.57;0.65;;11;
330;6001040293;JUNTA TAPA VALV.   S;SP;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;8468;5504.2;2963.8;0;0.65;;11;
331;6001040295;JUNTA TAPA CADEN  75;75;;;;1421;;0;0;0;0;1980-01-01;1980-01-01;41277;24766.2;16510.8;0;0.6;529;11;181
332;6001040296;JUNTA CARTER      SP;SP;;;;1421;15-0209;1;0;0;0;1996-05-08;1996-05-08;51650;30990;20660;2447.69;0.6;529;11;481
333;6001040316;VALVULA TEMP.     19;19;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;16894;10981.1;5912.9;0;0.65;625;11;444
334;6001040356;BUJIAS CHAMP.     CD;CD;;7700871617;;1111;;0;0;0;0;1980-01-01;1980-01-01;4170;2710.5;1459.5;0;0.65;601;13;511
335;6001040547;JUNTA CARTER ACEITE. T4;T4;EX 7700695943;;NV1;1421;10-0102;4;0;0;0;1998-08-03;1998-05-27;47745;28647;19098;5016.11;0.6;529;11;481
336;6006000080;REJILLA AUTOPARLA.T4;T4;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;32883;21373.95;11509.05;0;0.65;909;11;169
337;6006000254;FUSIBLERA         T4;T4;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;59254;38515.1;20738.9;0;0.65;574;11;565
338;6006000436;PARACHOQUE DEL.F4/FS;F4/FS;;7700309515;;1111;;0;0;0;0;1980-01-01;1980-01-01;190839;124045.35;66793.65;0;0.65;282;11;622
339;6006000474;PARACHOQUE TRAS. F4/FS;F4/FS;;;;1611;;1;0;0;0;1998-09-11;1998-09-24;97251;63213.15;34037.85;42956.95;0.65;284;11;325
340;6006000653;MANGUERA FRASC/EV FS;FS;;;;1121;;1;0;0;0;1998-09-22;1998-09-22;34601;20760.6;13840.4;6087.05;0.6;540;11;148
341;6006000654;MANGU SUP.RAD. F4/FS;FS;;;;1111;7-0604;2;0;0;0;1998-05-26;1998-05-27;22676;14739.4;7936.6;4745.24;0.65;540;13;
342;6006000656;MANGUERA BOMBA    FS;FS;;;;1121;;1;0;0;0;1998-09-22;1998-09-22;34601;20760.6;13840.4;6087.05;0.6;540;11;148
343;6006000736;MANGU INF.RAD. F4/FS;FS;;;;1111;;2;0;0;0;1998-09-22;1998-09-22;57581;37427.65;20153.35;10830.2;0.65;540;13;
344;6006000866;INTERRUPTOR IGN.  T4;T4;;;;1121;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;681;11;562
345;6006000938;VIDRIO FIJO T.I.  F4;F4;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;56015;36409.75;19605.25;0;0.65;855;13;214
346;6006000939;VIDRIO FIJO TRA.D.F4;F4;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;56015;36409.75;19605.25;0;0.65;855;13;214
347;6006000940;VIDRIO TRAS.IZQUIERDO.D.F4;F4;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;54486;35415.9;19070.1;0;0.65;854;13;214
348;6006001448;TAPA OVERCOA      F4;F4;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;29308;19050.2;10257.8;0;0.65;698;11;169
349;6006001585;SOPRTE ABSORBEDOR T4;T4;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;19854;12905.1;6948.9;0;0.65;109;11;688
350;6006001590;VALVULA TEMPERAT  T4;T4;;;NV2;1111;13-0507;2;0;0;0;1997-01-20;1997-01-20;36612;23797.8;12814.2;3727.16;0.65;625;11;444
351;6006001834;VISERA TABLERO    F4;F4;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;54287;35286.55;19000.45;0;0.65;330;11;169
352;6006003064;TERMINAL DIRECC.  B5;B5;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;30444;19788.6;10655.4;0;0.65;112;11;
353;6006003526;MANGUERA CAL.     73;73;EX 7700762034;;NV2;1121;13-0401;2;0;0;0;1980-01-01;1980-01-01;78975;47385;31590;5077.52;0.6;730;13;
354;6006003705;PARRILLA DELANTERA T;TT;;;NV1;1111;35-0203;1;0;0;0;1998-09-10;1998-10-28;438572;285071.8;153500.2;70166.81;0.65;338;11;169
355;6006003789;AMORTIGUADOR TRA  F4;F4;EX 7700733849;;SS8;1421;28-0303;2;0;0;0;1998-01-12;1997-10-30;68597;41158.2;27438.8;20595.05;0.6;820;13;673
356;6006003822;AMORTIGUADOR TRAS FS;FS;;;;1121;;2;0;0;0;1998-09-22;1998-09-22;67711;40626.6;27084.4;11909.27;0.6;820;11;673
357;6006004557;GUAYA EMBRAG 73/FS;FS;;;;1521;62-0401;70;0;0;0;1998-08-03;1998-10-28;7743;4645.8;3097.2;750.21;0.6;825;11;232
358;6006675950;BOCEL             75;75;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;7451;4843.15;2607.85;0;0.65;0;11;
359;6010000469;INYECTOR 5T. SP;SP;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;0;0;0;0;;516;11;
360;6025000774;TUBO LLENADO GAS  SP;SP;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;43540;28301;15239;0;0.65;546;11;223
361;6025007321;PARABRISA DELANT  SP;SP;;;;1131;;0;0;0;0;1980-01-01;1980-01-01;206242;164993.6;41248.4;0;0.8;851;13;
362;6025007414;EMBLEMA ESPACE    SP;SP;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;27551;17908.15;9642.85;0;0.65;345;11;346
363;6025008722;PLATINA           SP;SP;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;26946;17514.9;9431.1;0;0.65;341;11;637
364;6025071060;ASIENTO TRASERO  S/P;SP;;;;1901;;0;0;0;0;1980-01-01;1980-01-01;249749;249749;0;0;1;384;11;
365;6025100205;VIDRIO PTA.DEL.IZ.SP;SP;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;71958;46772.7;25185.3;0;0.65;856;13;214
366;6025100206;VIDRIO PTA.DEL.D. SP;SP;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;71958;46772.7;25185.3;0;0.65;856;13;214
367;6025100207;VIDRIO PTA TRAS.I.SP;SP;;;;1111;;0;0;0;0;1980-01-01;1980-01-01;71958;46772.7;25185.3;0;0.65;856;13;214
