ID;NPRO;DPRO;TVEH;CORT;REEM;UBIC;STOC;PCUR;PEND;DIFE;FUEN;FUSA;ZDOC;BPCL;PDUM;PDUA;BPNC;CPRO;FAM1;FAMI;NPRV;CADU
5097;7701029082;SOPORTE           63;;1111;;50104;0;0;0;0;1998-06-08;1998-09-10;;10263;26291;102134;6671;;;997;11;169
5098;7701029083;SOPORTE           63;;1111;;110103;2;0;0;0;1998-06-08;1998-09-10;;10263;26291;102134;6671;;;997;11;169
5099;7701029091;AUTOMAT ARR 73/63/21;;1121;;130203;3;0;0;0;1997-01-14;1997-01-14;PEDIR 7701028431;110678;159162;712288;66407;;;608;11;520
5100;7701029094;CARBONES          73;;1121;;130803;2;0;0;0;;;;29484;61899;277013;17690;NV2;;612;11;
5101;7701029234;AUTOMATICO        63;;1121;;150103;1;0;0;0;;;;63746;119427;534464;38248;;;608;11;
5102;7701029240;BOTON CALEFACCION 73;;1151;;20105;2;0;0;0;1997-12-18;1997-10-08;;4295;108378;6243;2147;OO8;;997;11;
5103;7701029243;CONTROL A/A       73;;1111;;100604;1;0;0;0;1998-06-08;1997-01-08;;168763;4326163;1680607;109696;;;882;11;
5104;7701029244;RESISTENCIA A-A   73;;1161;;50208;4;0;0;0;;;;14078;33135;148287;5631;OO8;;997;11;580
5105;7701029254;RESORTE CERRADURA 73;;1111;;0;0;0;0;0;;;;1638;0;0;1065;;;996;11;268
5106;7701029259;MOTOR ELEC.PTA 21/42;;1111;;0;0;0;0;0;;;;0;0;0;0;;;727;11;562
5107;7701029282;MICA DE CRUCE     73;;1521;;100404;1;0;0;0;1997-04-04;1997-04-04;;4717;12933;57878;2830;SS8;;634;11;553
5108;7701029289;CERRAD.PTA DER 73/42;;1111;;0;0;0;0;0;;;;34360;0;0;22334;;;300;11;310
5109;7701029290;CERRAD PTA TRAS I 73;;1111;;0;0;0;0;0;;;;34708;0;0;22560;;;996;11;310
5110;7701029310;CCTO IMPRESO IZQ  73;;1111;;130404;1;0;0;0;1998-07-07;1997-03-11;;13681;360329;151109;8893;;;651;11;
5111;7701029312;CCTO IMPRESO DER  73;;1111;;130402;1;0;0;0;1998-07-07;1997-03-11;;13681;360329;151109;8893;;;651;11;
5112;7701029477;MARCADOR CTA KLM  73;;1111;;150307;1;0;0;0;;;;83341;1690583;756576;54172;;;873;11;
5113;7701029487;MEDIDOR TEMPERAT. 73;;1111;;150403;1;0;0;0;;1997-10-31;;73116;1511958;676637;47525;NV2;;699;11;
5114;7701029496;FAUX CUADR.INS 73/42;;1111;;0;0;0;0;0;;;;33182;0;0;21568;;;998;11;763
5115;7701029549;VACUM EVAPORADOR  73;;1111;;150907;2;0;0;0;;;;32724;74495;333383;21271;NV2;;997;11;
5116;7701029559;BRAZO L/P         41;;1111;;0;0;0;0;0;;;;43776;0;0;28454;;;677;11;553
5117;7701029560;GUARDA POLVO      21;;1111;;150102;3;0;0;0;;;;7776;179069;80138;5054;NV2;;637;11;637
5118;7701029565;TAPA GUANTERA     73;;1111;;0;0;0;0;0;;;;49461;0;0;32150;;;795;11;169
5119;7701029664;CONMUTAD CALEFACC:42;;1131;;70102;1;0;0;0;1996-10-17;1996-10-17;;111410;401474;1796693;89128;SS8;;882;11;565
5120;7701029737;CUADRO DE INSTRUM 42;;1111;;0;0;0;0;0;;;;0;0;0;0;;;334;11;763
5121;7701029738;VELOCIMETRO       63;;1111;;150903;1;0;0;0;;;;171158;2545091;1138989;111253;;;873;11;760
5122;7701029739;TACOMETRO      63/42;;1111;;130103;2;0;0;0;;;;178200;3682008;1647787;115830;NV2;;872;11;
5123;7701029740;IND. NIVEL GASOL. 63;;1111;;130704;2;0;0;0;;;;57132;129814;580949;37136;NV2;;689;11;
5124;7701029741;INDICADOR      43/63;;1111;;40107;1;0;0;0;;;;21384;54379;243359;13900;NV1;;699;11;
5125;7701029799;BOBINA         43/63;;1121;;70108;2;0;0;0;1998-08-03;1998-06-09;;58012;1453079;626216;34807;;;660;11;511
5126;7701029904;LLA VE VIRGEN  63/42;;1111;;0;0;0;0;0;;;;6112;0;0;3973;;;880;11;316
5127;7701029906;TAPA DE FARO      19;;1171;;50103;2;0;0;0;;;;9305;179069;80138;2791;OO8;;637;11;637
5128;7701029909;SOCATE FARO       21;;1111;;0;0;0;0;0;;;;9706;0;0;6309;;;644;11;577
5129;7701029940;MOTO VENTILADOR   21;;1611;;250403;7;0;0;0;1998-04-21;1998-03-11;;113702;3209117;1371629;73906;;;692;11;496
5130;7701029941;ASPA MOTO VENTILA 21;;1321;;590001;14;0;0;0;1998-07-07;1998-10-28;;17585;422047;165985;10551;;;12;11;409
5131;7701029942;KIT STARTER 43/53/63;;1111;;150204;1;0;0;0;;;;86365;1752161;784134;56137;;;509;11;
5132;7701029945;STARTER CARB.     75;;1111;;0;0;0;0;0;;;;97296;0;0;63242;;;509;11;361
5133;7701029974;GANCHO TABLERO    73;;1111;;100804;10;0;0;0;;;;1080;24909;11147;702;NV2;;996;11;
5134;7701029979;BRAZO LPB.     73/42;;1151;;330202;0;0;0;0;1997-12-10;1998-10-21;;43776;1135962;606412;21888;OO8;;677;11;553
5135;7701030000;ASPA ALTERNADOR   21;;1111;;0;0;0;0;0;;;;34371;0;0;22341;;;654;11;529
5136;7701030007;CONDENSADOR       73;;1111;;0;0;0;0;0;;;;27640;0;0;17966;;;906;11;559
5137;7701030027;KIT CARBURADOR 43/63;;1111;;130505;3;0;0;0;1998-01-01;1998-01-01;;23652;539089;241255;15374;NV2;;521;11;
5138;7701030058;BIELETA VARILLA   21;;1111;;130906;18;0;0;0;1996-07-11;1996-07-11;;2056;44649;19981;1336;;;981;11;319
5139;7701030059;GANCHO            73;;1111;;150306;10;0;0;0;;;;3240;55666;24912;2106;NV2;;981;11;247
5140;7701030060;GANCHO CERRAD.    19;;1191;;10305;19;0;0;0;1996-07-11;1996-07-11;;2082;47939;21454;729;OO8;;981;11;
5141;7701030061;BIELETA CERRADURA 21;;1111;;0;0;0;0;0;;;;3007;0;0;1955;;;427;11;325
5142;7701030062;RETEN CERRADURA   21;;1111;;0;0;0;0;0;;;;3318;0;0;2157;;;976;11;319
5143;7701030065;CERRADURA PTA DEL.19;;1111;;10807;0;0;0;0;1997-05-19;1997-05-19;;78769;148271;0;51200;NV1;;300;11;310
5144;7701030067;CERRADURA TRA.IZQ.19;;1111;;60103;0;0;0;0;1998-06-26;1998-09-21;;78769;116029;519258;51200;NV1;;300;11;262
5145;7701030069;REGULADOR      TT/73;;1621;;0;0;0;0;0;;;;0;0;0;0;;;604;11;520
5146;7701030154;PLATO FRENO AR.   T4;;1121;;0;0;0;0;0;;;;61871;0;0;37123;;;813;11;709
5147;7701030155;CILINDRO FRENO AR.T4;;1021;;40204;8;0;0;0;1998-08-03;1998-06-16;;46716;11561;493565;28030;;;804;13;709
5148;7701030200;REOSTATO A/A.    42;;1451;;20605;1;0;0;0;1997-12-10;1997-08-13;;43657;1144492;610965;21828;OO8;;688;11;589
5149;7701030248;AUTOMATICO ARRANQ B5;;1121;;80207;2;0;0;0;;;;110263;1812321;811057;66158;SS8;;608;11;
5150;7701030255;JUNTA LATERAL     19;;1421;;0;0;0;0;0;;;;1846;0;0;1108;;;529;11;157
5151;7701030258;POLEA ALTERNADOR  21;;1111;;0;0;0;0;0;;;;0;0;0;0;;;630;11;529
5152;7701030263;PROTECTOR MINIMO  73;;1111;;0;0;0;0;0;;;;17202;0;0;11181;;;888;11;361
5153;7701030323;MOTOR L.P.B.      96;;1111;;190503;1;0;0;0;;;;324173;2554998;1143423;210712;;;692;11;496
5154;7701030409;RESISTENCIA       25;;1111;;150803;1;0;0;0;;;;89510;181373;811688;58182;;;665;11;
5155;7701030449;KIT DE SELLOS IYT.22;22;1011;;40606;2;0;0;0;1996-07-18;1996-07-18;;10757;20398;91286;6992;GG8;;182;11;361
5156;7701030528;TAPA CLIP         19;;1111;;40405;0;0;0;0;1998-05-26;1998-05-27;;3526;97668;53455;2292;;;870;11;766
5157;7701030531;MARCADOR ACEITE   63;;1111;;0;0;0;0;0;;;;399227;0;0;259498;;;998;11;781
5158;7701030574;OBTURADOR BOMBA.F.B5;;1111;;0;0;0;0;0;;;;11709;0;0;7611;;;993;11;709
5159;7701030605;RELE S/CARBONES75/73;;1121;;0;0;0;0;0;;;;0;0;0;0;;;604;11;568
5160;7701030679;JUEGO DE JUNTAS   72;;1021;7701204737;0;0;0;0;0;;;;31401;0;0;18841;;;524;11;361
5161;7701030681;KIT CARBURADOR    72;;1021;7701204736;0;0;0;0;0;;;;47235;0;0;28341;;;517;11;361
5162;7701030691;VARILLA LPB 73/42/F4;;1131;;;0;0;0;0;;;;64960;0;0;51968;;;684;11;
5163;7701030695;BIELETA IZQ.      73;;1111;;150308;2;0;0;0;1996-07-12;1996-07-12;;12822;260849;116736;8334;;;684;11;
5164;7701030696;BIELETA DER       73;;1111;;0;0;0;0;0;;;;26654;0;0;17325;;;676;11;595
5165;7701030697;BIELETA IZQ       73;;1111;;110705;2;0;0;0;;;;21384;485979;217487;13900;NV2;;676;11;
5166;7701030711;TORNILLO DE MEZCLA73;;1111;;0;0;0;0;0;;;;3156;0;0;2051;;;463;11;361
5167;7701030758;CONMUTADOR CALEF. 73;;1111;;60103;1;0;0;0;1998-04-21;1998-01-13;;18412;528402;225392;11968;SS8;;679;11;565
5168;7701030759;DIODERA ALT.   41/73;;1121;;100407;1;0;0;0;;;;84188;1577321;705889;50513;;;622;11;538
5169;7701030766;MICA LUZ HABITAC: 19;;1111;;80102;2;0;0;0;;1998-07-28;;18099;326451;146095;11764;SS8;;647;11;547
5170;7701030767;BASE MICA LUZ HAB.19;;1161;;200502;2;0;0;0;;1998-07-30;;18099;326451;146095;7240;OO8;;647;11;325
5171;7701030809;INDUCIDO ALT.     21;;1111;;150503;1;0;0;0;;;;255709;5179403;2317907;166211;;;624;11;538
5172;7701030810;CAMPOS ALTERNADOR 21;;1111;;0;0;0;0;0;;;;0;0;0;0;;;628;11;538
5173;7701030811;TAPA DELANT ALT   21;;1121;;0;0;0;0;0;;;;0;0;0;0;;;619;11;523
5174;7701030813;DIODERA           21;;1121;;100704;1;0;0;0;1996-04-01;1996-04-01;;175461;221821;992702;105277;SS8;;622;11;538
5175;7701030815;CARBONES          21;;1111;;130705;0;0;0;0;;1998-05-13;;13389;243929;109164;8703;NV2;;612;11;613
5176;7701030816;TORNILLOS ALT     21;;1121;;0;0;0;0;0;;;;0;0;0;0;;;463;11;253
5177;7701030817;TERMINAL ALT.     21;;1111;;0;0;0;0;0;;;;21464;0;0;13952;;;609;11;595
5178;7701030865;SOCATE ENCENDEDOR 51;;1111;;0;0;0;0;0;;;;0;0;0;0;;;672;11;805
5179;7701030885;INYECTOR          72;;1111;;130606;4;0;0;0;;;;8424;194579;87079;5476;NV2;;887;11;
5180;7701030933;TACOMETRO      73/42;;1111;;130508;3;0;0;0;;;;181440;5669019;2537022;117936;NV2;;872;11;
5181;7701030939;INDICAD.TEMP 73/63;;1111;;90207;1;0;0;0;1998-07-28;1998-07-28;;99248;2681154;2060535;64511;;;699;11;755
5182;7701030968;BRAZO.LP.PARABRISA73;;1171;;30101;2;0;0;0;;;;53552;7395;330944;16066;OO8;;677;11;553
5183;7701031027;BRAZO L.P.B.      F4;;1111;;20109;5;0;0;0;1998-06-08;1997-02-25;;53552;135742;558843;34809;;;677;11;553
5184;7701031029;GUANTERA INTERIOR 73;;1111;;0;0;0;0;0;;;;60975;0;0;39634;;;337;11;169
5185;7701031036;DOSIFICADOR CARB  21;;1111;;0;0;0;0;0;;;;4264;0;0;2772;;;516;11;361
5186;7701031045;FILTRO CARBURADOR 21;;1111;;0;0;0;0;0;;;;2984;0;0;1940;;;888;11;361
5187;7701031051;DEPRESOR CARB.    21;;1121;;100207;5;0;0;0;1998-07-07;1998-04-28;;116976;2798412;1122251;70186;;;888;11;
5188;7701031059;MOTOR L/LUNETA    63;;1111;;150701;1;0;0;0;;;;326350;2461119;110141;212127;;;696;11;496
5189;7701031089;CARBONERA         21;;1121;;80204;1;0;0;0;1997-12-02;1998-09-22;;95942;226537;1049249;57565;;;604;11;613
5190;7701031090;BASE ROTULA COMP. 50;;1111;;30606;15;0;0;0;1998-07-07;1998-08-18;;6169;136255;54969;4010;;;421;11;169
5191;7701031092;RELE 12V20/30 A   25;;1111;;130705;4;0;0;0;;;;19008;43428;194351;12355;NV2;;997;11;
5192;7701031113;FILTRO INT.CARBUR.19;;1111;;20906;31;0;0;0;1998-06-08;1998-04-16;;1774;45235;17293;1153;;;888;11;361
5193;7701031135;BOBINA MOD:ENC 73/21;;1121;;210602;1;0;0;0;1998-07-07;1998-10-26;;26039;622175;260314;15623;;;660;11;511
5194;7701031152;REGILLA A/A       73;;1111;;0;0;0;0;0;;;;46008;0;0;29905;;;693;11;169
5195;7701031159;BIELETA LIMP/PARAB63;;1111;7701203168;0;0;0;0;0;;;;0;0;0;0;;;684;11;553
5196;7701031161;BRAZO L/PARAB IZQ 63;;1111;;300302;0;0;0;0;;1998-08-28;;75721;1534081;686538;49219;;;2;11;553
5197;7701031343;BIELETA CARBURAD  41;;1111;;110306;2;0;0;0;1998-08-03;1998-08-12;;5988;160526;68059;3892;NV1;;991;11;361
5198;7701031381;CONECTOR          73;;1111;;40903;3;0;0;0;;;;41164;62292;278772;26757;GG8;;160;11;577
5199;7701031384;AUTOMATICID(EMULS.19;;1111;;0;0;0;0;0;;;;5662;0;0;3680;;;516;11;516
5200;7701031394;PULVERIZADOR CARB 21;;1111;;0;0;0;0;0;;;;7236;0;0;4703;;;516;11;361
5201;7701031398;KIT CARBURADOR    21;;1081;7701204758;50103;2;0;0;0;;;;67122;88131;394407;13424;OO8;;517;11;361
5202;7701031404;KIT CARBURADOR    21;;1011;7701204759;0;0;0;0;0;;;;36990;0;0;24043;;;524;11;361
5203;7701031443;TERMOSTATO        73;;1411;;70507;2;0;0;0;1998-07-07;1998-04-28;;149252;3930957;1648501;97014;;;519;11;775
5204;7701031502;PLATO FRENO IZQ   F4;;1121;;0;0;0;0;0;;;;45525;0;0;27315;;;813;11;709
5205;7701031503;PLATO FRENO DER   F4;;1121;;0;0;0;0;0;;;;45525;0;0;27315;;;813;11;709
5206;7701031717;KIT CARBURADOR    21;;1021;;0;0;0;0;0;;;;92874;0;0;55724;;;517;11;361
5207;7701031738;DIODERA           63;;1121;;10503;1;0;0;0;1998-03-03;1997-10-02;;175461;458091;1963305;105277;SS8;;622;11;538
5208;7701031778;CERRADURA DEL.D.  19;;1111;;20707;2;0;0;0;1998-02-04;1997-05-19;;77192;2154854;4001;50175;NV1;;300;11;310
5209;7701031779;CERRADURA PTA. T. 19;;1111;;0;0;0;0;0;;;;58256;0;0;37866;;;300;11;310
5210;7701031794;FARO INTER. CIBIE 73;;1121;;160802;1;0;0;0;;;;40280;7567;338641;24168;;;632;11;
5211;7701031796;GUARDAPOLVO FARO  73;;1111;;150908;2;0;0;0;;;;22464;512769;229476;14602;NV2;;998;11;
5212;7701031824;CUENTA KTAS.   73/42;;1111;;0;0;0;0;0;;;;123010;0;0;79956;;;873;11;790
5213;7701031835;MARCADOR GASOLIN  73;;1111;;10908;1;0;0;0;;;;72576;147251;658984;47174;;;689;11;
5214;7701031836;INDIC. GASOLIN 73/42;;1111;;150803;1;0;0;0;;;;63988;129814;580949;41592;;;689;11;
5215;7701031844;REGULADOR VOLT    75;;1111;;120906;2;0;0;0;;;;23652;538619;241045;15374;NV2;;604;11;
5216;7701031916;MICA STOP DER     F4;;1521;;550101;2;0;0;0;;;;48600;748195;334835;29160;NV2;;633;11;553
5217;7701031917;MICA STOP IZQ     F4;;1521;;550502;2;0;0;0;1998-08-03;1998-05-19;;48600;994604;431625;29160;NV2;;633;11;553
5218;7701031919;BASE MICA STOP    F4;;1111;;120905;2;0;0;0;;;;11772;198606;88881;7652;NV2;;651;11;553
5219;7701031922;SOPORTE FARO IZQ  F4;;1111;;0;0;0;0;0;;;;43636;0;0;28363;;;637;11;541
5220;7701031923;SOPORTE FARO DER  F4;;1111;;0;0;0;0;0;;;;43636;0;0;28363;;;637;11;541
5221;7701031959;RETEN ASPA MOTOVEN21;;1111;7701204971;0;0;0;0;0;;;;931;0;0;605;;;976;11;262
5222;7701032008;SOPORTE CALIPER   22;;1111;;0;0;0;0;0;;;;87999;0;0;57199;;;810;11;709
5223;7701032010;FARO IZQUIERDO    21;;1511;;440302;6;0;0;0;1998-06-08;1998-03-25;;92359;2367806;919834;60033;NV2;;632;11;541
5224;7701032011;FARO DERECHO      21;;1511;;300301;9;0;0;0;1997-12-10;1998-03-25;;92359;1659352;7426;60033;NV2;;632;11;541
5225;7701032012;FARO DEL IZQ....  21;;1521;;270102;1;0;0;0;;;;150958;2708316;1212036;90575;;;632;11;541
5226;7701032013;FARO DEL DER..    21;;1521;;230202;1;0;0;0;;;;150958;2708316;1212036;90575;;;632;11;541
5227;7701032017;MICA EXTERIOR I.  21;;1511;;520102;6;0;0;0;1996-11-05;1998-10-20;;79592;1102684;493478;51735;NV2;;633;11;553
5228;7701032018;MICA EXTERIOR DER.21;;1511;;440303;8;0;0;0;;1998-10-20;;56848;1102684;493478;36951;SS8;;633;11;553
5229;7701032019;SOCATE EXTERIOR   21;;1111;;150504;1;0;0;0;1998-10-06;1998-08-21;;16934;300776;226172;11007;;;651;11;553
5230;7701032020;MICA INTERIOR I.  21;;1521;;550104;2;0;0;0;;;;51408;10771;48203;30845;NV2;;633;11;553
5231;7701032021;MICA INTERIOR DER.21;;1521;;130601;2;0;0;0;;;;51408;107771;482301;30845;NV2;;633;11;553
5232;7701032022;SOCATE EXTERIOR   21;;1111;;150106;1;0;0;0;;;;16934;262293;117382;11007;;;651;11;577
5233;7701032023;MICA CRUCE IZQ    21;;1521;;550501;4;0;0;0;1998-08-03;1998-10-08;;20520;484648;202158;12312;;;634;11;553
5234;7701032024;MICA CRUCE DER    21;;1521;;140903;3;0;0;0;1998-09-10;1998-08-13;;19756;477251;22434;11854;;;634;11;553
5235;7701032036;BRAZO L/LUNETA.   53;;1111;;0;0;0;0;0;;;;36977;0;0;24035;;;677;11;553
5236;7701032043;MANILLA COMP. F4/FS;;1111;;10403;2;0;0;0;1998-08-03;1998-10-29;;23978;642668;272474;15586;;;311;11;
5237;7701032045;CERRAD MALETA  F4/FS;;1111;;90408;18;0;0;0;1998-08-05;1998-07-13;;37414;998728;759608;24319;;;871;11;307
5238;7701032047;RETEN CILINDRO.   F4;;1151;;10305;1;0;0;0;1997-12-10;1997-10-01;;5736;149522;79819;2868;OO8;;402;11;307
5239;7701032048;LLAVE VIRGEN   43/42;;1111;;30305;2;0;0;0;1998-03-03;1998-10-21;;6112;171155;48683;3973;;;880;11;316
5240;7701032058;BRAZO L/P         21;;1161;;170104;4;0;0;0;1998-09-11;1997-12-09;;36977;1035243;580116;14791;OO8;;677;11;553
5241;7701032059;BRAZO L/P         21;;1111;;320102;3;0;0;0;1998-09-11;;;32901;906015;692084;21386;;;677;11;553
5242;7701032060;CEPILLO LUNETA    BY;;1111;7711170181;0;0;0;0;0;;;;16510;0;0;10731;;;674;11;
5243;7701032061;MECANISMO L/P     21;;1111;;0;0;0;0;0;;;;104324;0;0;67811;;;998;11;553
5244;7701032063;BRAZO L/P         21;;1111;;0;0;0;0;0;;;;52685;0;0;34245;;;677;11;553
5245;7701032064;BRAZO L/P         21;;1111;;560702;2;0;0;0;;;;57780;963313;431106;37557;NV2;;677;11;553
5246;7701032073;DEPRESOR          21;;1111;;0;0;0;0;0;;;;85909;0;0;55841;;;997;11;361
5247;7701032090;MANILLA INT. PTA.19;;1111;;320103;2;0;0;0;1998-06-08;1998-02-17;EX 7701464061;7375;189101;73461;4794;;;316;11;
5248;7701032101;RELE A/A.         21;21;1011;;130206;4;0;0;0;;;;166968;2780494;1244338;108529;NV2;;648;11;568
5249;7701032114;KIT JUNTAS CARBU  73;;1021;7701204772;0;0;0;0;0;;;;40715;0;0;24429;;;524;11;361
5250;7701032115;KIT JUNTAS CARBU  73;;1021;7701204771;0;0;0;0;0;;;;148357;0;0;89014;;;512;11;361
5251;7701032117;BASE CARBURADOR   73;;1111;;50907;1;0;0;0;;;;72576;147298;659194;47174;;;888;11;361
5252;7701032197;MINIMO DE CARBUR. 21;;1111;;50805;0;0;0;0;1996-03-03;1998-03-17;;66131;1121085;501712;42985;NV2;;516;11;361
5253;7701032205;SOCATE MICA       F4;;1111;;0;0;0;0;0;;;;3393;0;0;2205;;;644;11;553
5254;7701032227;JUNTA FLOTANTE    F4;;1111;;130505;4;0;0;0;;;;11664;521;233;7582;NV2;;508;11;
5255;7701032297;RADIADOR CALEFAC. 21;;1111;;0;0;0;0;0;;;;124183;0;0;80719;;;729;11;721
5256;7701032302;BOTON CONTROL     21;;1111;;0;0;0;0;0;;;;18850;0;0;12252;;;997;11;688
5257;7701032315;DIODERA        73/19;;1121;;30104;3;0;0;0;1998-08-03;1998-08-13;EX 7701033994 PDUS;142562;3953308;1575877;85537;;;622;11;580
5258;7701032318;CILINDRO TRAS.IZQ 21;;1021;;550403;3;0;0;0;1997-07-28;1998-09-11;;28642;57943;259309;17185;;;804;13;709
5259;7701032319;CILINDRO TRAS.DER 21;;1021;;30403;8;0;0;0;1998-01-23;1998-09-11;;21699;495776;523107;13019;;;804;13;709
5260;7701032324;CUENTAKILOMETROS  21;;1111;;130402;2;0;0;0;;;;182520;3039485;1360242;118638;NV2;;873;11;757
5261;7701032325;MEDIDOR GASOLINA  21;;1111;;0;0;0;0;0;;;;123858;0;0;80508;;;689;11;757
5262;7701032326;MED TEMP          21;;1111;;0;0;0;0;0;;;;68630;0;0;44609;;;699;11;769
5263;7701032327;MED ACEITE        21;;1111;;150902;1;0;0;0;;;;284861;4234428;1895008;185160;;;702;11;757
5264;7701032328;TACOMETRO         21;;1111;;100708;1;0;0;0;;;;247605;3682008;1647787;160943;;;872;11;781
5265;7701032329;FRENTE TABLERO    21;;1111;;0;0;0;0;0;;;;53679;0;0;34891;;;700;11;553
5266;7701032375;ESPEJO            21;;1121;;0;0;0;0;0;;;;41647;0;0;24988;;;925;11;220
5267;7701032377;ESPEJO RETROVISOR 22;;1111;;0;0;0;0;0;;;;31428;0;0;20428;;;925;11;220
5268;7701032412;CILINDRO MALETA   21;;1111;;20406;0;0;0;0;1998-10-20;1998-10-27;;16915;46207;11116;10995;NV1;;871;11;310
5269;7701032414;CILINDRO GUANTERA 21;;1111;;80906;0;0;0;0;1997-05-19;1997-05-19;;16915;145229;0;10995;NV1;;871;11;310
5270;7701032416;CERRADURA MALETA  21;;1111;;90704;1;0;0;0;1996-12-13;1996-12-13;;46449;691113;30929;30192;;;307;11;310
5271;7701032482;CUENTA KM         21;;1111;;40602;2;0;0;0;;;;162000;2698881;1207814;105300;NV2;;873;11;763
5272;7701032483;TACOMETRO         21;;1111;;150601;1;0;0;0;;;;381266;5669019;2537022;247823;;;872;11;781
5273;7701032484;MEDIDOR GASOLINA  21;;1111;;130904;2;0;0;0;;;;125712;209457;93737;81713;NV2;;689;11;757
5274;7701032485;MARCADOR TEMPERAT 21;;1111;;130503;2;0;0;0;;;;102276;1704432;762774;66479;NV2;;699;11;769
5275;7701032486;INDICADOR ACEITE  21;;1111;;150601;1;0;0;0;;;;202366;3008349;1346308;131538;;;702;11;781
5276;7701032487;MICA TABLERO      21;;1111;;0;0;0;0;0;;;;0;0;0;0;;;700;11;553
5277;7701032488;CIRCUITO IMPRESO  21;;1111;;0;0;0;0;0;;;;0;0;0;0;;;691;11;592
5278;7701032555;MECANISMO L/P     21;;1111;;0;0;0;0;0;;;;72122;0;0;46879;;;684;11;553
5279;7701032570;SOPORTE L/P       21;;1111;;0;0;0;0;0;;;;8921;0;0;5799;;;684;11;553
5280;7701032837;CONTROL A/A       21;;1111;;150801;1;0;0;0;1998-06-08;1998-03-04;;439811;9147975;3553761;285877;;;882;11;688
5281;7701032838;RAMAL ELECT.A/A.  21;;1111;;0;0;0;0;0;;;;194790;0;0;126613;;;723;11;607
5282;7701032840;RELE TERMICO      21;;1111;;150304;1;0;0;0;1996-09-05;1996-09-05;;107896;1605365;718439;70132;;;665;11;568
5283;7701032881;SOCATE INTERIOR   21;;1111;;0;0;0;0;0;;;;0;0;0;0;;;651;11;577
5284;7701032882;SOCATE EXTERIOR   21;;1111;;0;0;0;0;0;;;;0;0;0;0;;;651;11;577
5285;7701032894;SOCATE STOP.TRAS. 83;;1111;;0;0;0;0;0;;;;13309;0;0;8651;;;651;11;553
5286;7701032916;TOPE CERRADURA    21;;1111;;130806;3;0;0;0;;1998-04-23;;4644;80669;36101;3019;NV2;;996;11;319
5287;7701032922;PORTA BANDA IZ.73/42;73/42;1011;;0;0;0;0;0;;;;0;0;0;0;;;821;11;709
5288;7701032924;CILINDRO TRAS     73;;1021;;10804;5;0;0;0;1997-08-22;1997-08-27;;58920;1176588;526551;35352;SS8;;804;13;709
5289;7701032925;CILINDRO TRAS     73;;1021;;70107;2;0;0;0;1997-05-02;1997-12-12;;58920;1102011;493176;35352;SS8;;804;13;709
5290;7701032927;ESPEJO            21;;1121;;0;0;0;0;0;;;;41647;0;0;24988;;;925;11;220
5291;7701032933;FARO DEL IZQ      OP;;1521;;360103;1;0;0;0;1998-07-07;1998-07-07;;106822;2264247;938672;64093;;;632;11;541
5292;7701032934;FARO DEL DER      OP;;1521;;470101;1;0;0;0;1998-09-10;1998-07-07;;103411;2645715;1527207;62047;;;632;11;541
5293;7701032937;FARO DELANT. IZQ. 42;;1111;;500104;4;0;0;0;;;;241704;5484903;2454626;157108;NV2;;632;11;
5294;7701032938;FARO DELANT. DER. 42;;1111;;520102;4;0;0;0;;;;241704;5184903;2320369;157108;NV2;;632;11;
5295;7701032939;FARO DELAN IZQ TB/42;;1511;;540302;2;0;0;0;;;;302508;6160764;275709;196630;NV2;;632;11;541
5296;7701032940;FARO DEL DER      42;;1511;;470102;4;0;0;0;;1997-12-12;;338809;6232854;2789352;220226;NV2;;632;11;541
5297;7701032943;SOCATE FARO IZQ D:42;;1111;;130306;2;0;0;0;;1998-05-20;;6048;101426;45391;3931;NV2;;645;11;547
5298;7701032946;STOP TRASERO DER: 42;;1521;;500304;2;0;0;0;1997-06-18;1998-05-13;;49956;771261;345158;29974;;;633;11;553
5299;7701032947;BASE DE LUZ       42;;1151;;40807;1;0;0;0;1997-12-19;1998-09-22;;28429;745099;33422;14214;OO8;;651;11;
5300;7701032948;STOP TRASERO IZQ  42;;1521;;520102;2;0;0;0;1997-02-07;1998-05-13;;49956;734172;32856;29974;;;633;11;553
5301;7701032949;CIRCUITO IMPRESO  42;;1151;;100303;1;0;0;0;1997-12-10;1998-09-22;;28429;745099;397757;14214;OO8;;651;11;592
5302;7701032967;GUAYA VELOCIMETRO 73;;1111;;0;0;0;0;0;;;;68808;0;0;44725;;;874;11;232
5303;7701033009;ARANDELA          21;;1111;;150706;10;0;0;0;;;;1450;16983;76;943;NV2;;465;11;
5304;7701033057;MANGUERA          19;;1111;;180203;10;0;0;0;;;;81735;197118;88215;53128;SS8;;975;13;148
5305;7701033067;JUNTA TORICA      22;;1411;;150905;20;0;0;0;;;                   *;4320;831;37189;2808;NV2;;508;11;157
5306;7701033071;ALTERNADOR        75;;1331;;0;0;0;0;0;;;;324694;0;0;259755;;;611;11;523
5307;7701033171;REGULAD.COMPT. 63/43;;1121;;100708;0;0;0;2;1998-03-03;1998-09-22;;73800;1698435;727922;44280;NV1;;604;11;
5308;7701033209;MICA STOP         83;;1121;;150702;1;0;0;0;;;;49896;89146;39895;29938;NV1;;633;11;
5309;7701033226;MANGUERA LPB.  73/42;;1111;;0;0;0;0;0;;;;6253;0;0;4064;;;580;11;143
